"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Conservative_5"	"Conservative_6"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient_X"	"Skin_Friction_Coefficient_Y"	"Skin_Friction_Coefficient_Z"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Points:0"	"Points:1"	"Points:2"
1.1351	324.24	-0.018772	17.111	2.8108e+005	4.7174e-005	93855	288.04	-0.0027096	0.84074	1.7888e-005	0	0	0	0	0	3.7338e-006	1.5856	0.71045	6.4112
1.1351	324.26	-0.0093919	17.099	2.8108e+005	4.7165e-005	93854	288.04	-0.0027418	0.84079	1.7888e-005	0	0	0	0	0	3.7309e-006	1.9644	0	6.4472
1.1351	324.24	-0.03013	17.109	2.8108e+005	4.7172e-005	93858	288.04	-0.0026484	0.84071	1.7888e-005	0	0	0	0	0	3.7332e-006	1.9703	0.7099	6.4184
1.1352	324.24	-0.0075567	17.1	2.811e+005	4.7164e-005	93865	288.05	-0.002501	0.84067	1.7888e-005	0	0	0	0	0	3.7314e-006	2.5045	0	6.4472
1.1352	324.23	-0.040673	17.11	2.811e+005	4.7171e-005	93869	288.05	-0.002407	0.8406	1.7888e-005	0	0	0	0	0	3.7339e-006	2.5097	0.70936	6.4256
1.1353	324.23	-0.012425	17.115	2.8113e+005	4.7167e-005	93881	288.06	-0.0021598	0.84051	1.7889e-005	0	0	0	0	0	3.7336e-006	3.2507	0	6.4472
1.1354	324.21	-0.054599	17.125	2.8113e+005	4.7172e-005	93885	288.07	-0.0020612	0.84043	1.7889e-005	0	0	0	0	0	3.7355e-006	3.2548	0.70881	6.4328
1.1356	324.2	-0.013371	17.156	2.8118e+005	4.7176e-005	93910	288.09	-0.0015289	0.84022	1.789e-005	0	0	0	0	0	3.7386e-006	4.2683	0	6.4472
1.1356	324.19	-0.064994	17.162	2.8118e+005	4.7176e-005	93913	288.09	-0.0014722	0.84016	1.789e-005	0	0	0	0	0	3.7392e-006	4.2707	0.70826	6.44
1.136	324.14	-0.011047	17.217	2.8127e+005	4.7182e-005	93956	288.13	-0.0005312	0.83971	1.7892e-005	0	0	0	0	0	3.7443e-006	5.6413	0	6.4472
1.136	324.13	-0.069476	17.222	2.8127e+005	4.7181e-005	93958	288.13	-0.00049731	0.83967	1.7892e-005	0	0	0	0	0	3.7441e-006	5.6413	0.70772	6.4472
1.1345	325.57	3.4373	6.1414	2.8131e+005	0.0015387	93830	288.11	-0.0032518	0.84352	1.7891e-005	0	0	0	0	0	0.0017444	5.6413	0.26217	2.8806e-005
1.1345	325.57	3.4382	6.1409	2.8131e+005	0.0015711	93830	288.11	-0.0032522	0.84352	1.7891e-005	0	0	0	0	0	0.0017811	5.6413	0.26217	7.6433e-005
1.1345	325.57	3.4396	6.1401	2.8131e+005	0.0016294	93830	288.11	-0.0032528	0.84352	1.7891e-005	0	0	0	0	0	0.0018473	5.6413	0.26218	0.00015531
1.1345	325.57	3.4419	6.1388	2.8131e+005	0.0017343	93830	288.1	-0.0032537	0.84353	1.7891e-005	0	0	0	0	0	0.0019663	5.6413	0.2622	0.00028576
1.1345	325.58	3.4457	6.1366	2.8131e+005	0.0019229	93830	288.1	-0.0032554	0.84354	1.7891e-005	0	0	0	0	0	0.0021804	5.6413	0.26223	0.00050099
1.1345	325.58	3.4518	6.1329	2.8131e+005	0.00226	93830	288.1	-0.0032584	0.84356	1.7891e-005	0	0	0	0	0	0.0025629	5.6413	0.26229	0.0008553
1.1345	325.6	3.4618	6.1267	2.8132e+005	0.0028521	93830	288.11	-0.0032634	0.8436	1.7891e-005	0	0	0	0	0	0.0032346	5.6413	0.26238	0.0014374
1.1345	325.61	3.4784	6.1164	2.8132e+005	0.003862	93829	288.11	-0.0032722	0.84364	1.7891e-005	0	0	0	0	0	0.0043803	5.6413	0.26254	0.0023925
1.1345	325.61	3.5062	6.0998	2.8132e+005	0.005515	93829	288.12	-0.003284	0.84367	1.7892e-005	0	0	0	0	0	0.0062552	5.6413	0.2628	0.0039576
1.1343	325.53	3.5536	6.0719	2.813e+005	0.0080783	93828	288.17	-0.00331	0.84354	1.7894e-005	0	0	0	0	0	0.0091616	5.6413	0.26323	0.0065205
1.1338	325.17	3.647	6.0314	2.8122e+005	0.011751	93827	288.28	-0.0033146	0.84277	1.7899e-005	0	0	0	0	0	0.013322	5.6413	0.26394	0.010715
1.1325	323.59	3.957	5.9652	2.8082e+005	0.016279	93826	288.62	-0.0033429	0.8392	1.7916e-005	0	0	0	0	0	0.018434	5.6413	0.26512	0.017576
1.128	317.97	4.284	5.791	2.7938e+005	0.019973	93815	289.74	-0.0035882	0.82632	1.7969e-005	0	0	0	0	0	0.022528	5.6413	0.26705	0.028799
1.1228	311.83	3.7076	5.454	2.7785e+005	0.019611	93811	291.05	-0.003656	0.8122	1.8033e-005	0	0	0	0	0	0.022019	5.6413	0.27023	0.04715
1.1236	312.99	1.5692	4.9625	2.7813e+005	0.014323	93811	290.84	-0.0036646	0.81487	1.8023e-005	0	0	0	0	0	0.016093	5.6413	0.27544	0.077155
1.1289	318.84	-0.38117	4.6076	2.7961e+005	0.0077635	93829	289.53	-0.0032711	0.82803	1.796e-005	0	0	0	0	0	0.0087639	5.6413	0.28401	0.12621
1.1329	323.01	-1.8325	4.6268	2.8059e+005	0.0032862	93813	288.46	-0.0036232	0.83747	1.7908e-005	0	0	0	0	0	0.0037226	5.6413	0.29807	0.20641
1.135	324.27	-3.3338	5.5699	2.8105e+005	0.0011483	93882	288.16	-0.0021266	0.83974	1.7894e-005	0	0	0	0	0	0.001302	5.6413	0.32116	0.33751
1.1357	324.32	-3.7813	7.9474	2.8119e+005	0.00035221	93939	288.14	-0.0009128	0.8395	1.7893e-005	0	0	0	0	0	0.00038756	5.6413	0.35903	0.55183
1.1362	324.24	-2.793	11.203	2.813e+005	0.00011031	93993	288.18	0.00025887	0.83907	1.7895e-005	0	0	0	0	0	6.1387e-005	5.6413	0.42118	0.90218
1.1363	324.22	-1.4991	13.986	2.8132e+005	5.5332e-005	93992	288.16	0.00023	0.83926	1.7893e-005	0	0	0	0	0	6.7964e-006	5.6413	0.52316	1.4749
1.1348	324.33	-0.20306	16.792	2.8101e+005	4.7194e-005	93813	288	-0.0036178	0.84125	1.7886e-005	0	0	0	0	0	3.7365e-006	1.0974	0.8735	3.8758
1.1348	324.33	-0.21112	16.774	2.8102e+005	4.7197e-005	93821	288.01	-0.0034444	0.84117	1.7886e-005	0	0	0	0	0	3.7378e-006	1.1998	0.87353	3.8847
1.1349	324.32	-0.21948	16.756	2.8104e+005	4.7199e-005	93829	288.01	-0.0032741	0.84109	1.7886e-005	0	0	0	0	0	3.7391e-006	1.3088	0.87366	3.8935
1.135	324.31	-0.22817	16.737	2.8105e+005	4.72e-005	93837	288.02	-0.0031069	0.84101	1.7887e-005	0	0	0	0	0	3.7403e-006	1.4277	0.87386	3.9022
1.135	324.31	-0.23683	16.717	2.8107e+005	4.7202e-005	93845	288.03	-0.0029301	0.84093	1.7887e-005	0	0	0	0	0	3.7416e-006	1.5613	0.8742	3.9111
1.1351	324.3	-0.24522	16.695	2.8109e+005	4.7204e-005	93855	288.04	-0.0027214	0.84083	1.7887e-005	0	0	0	0	0	3.743e-006	1.7159	0.87479	3.9203
1.1352	324.29	-0.25471	16.673	2.811e+005	4.7206e-005	93864	288.04	-0.0025342	0.84074	1.7888e-005	0	0	0	0	0	3.7442e-006	1.8993	0.87571	3.9299
1.1353	324.28	-0.25887	16.654	2.8112e+005	4.7208e-005	93873	288.05	-0.0023209	0.84063	1.7888e-005	0	0	0	0	0	3.7457e-006	2.1221	0.87706	3.9399
1.1354	324.27	-0.2603	16.64	2.8114e+005	4.7211e-005	93886	288.06	-0.0020452	0.8405	1.7889e-005	0	0	0	0	0	3.7475e-006	2.3985	0.87902	3.9502
1.1355	324.25	-0.26086	16.637	2.8117e+005	4.7213e-005	93900	288.08	-0.0017439	0.84036	1.7889e-005	0	0	0	0	0	3.7494e-006	2.7497	0.88205	3.9605
1.1356	324.24	-0.25966	16.647	2.812e+005	4.7215e-005	93914	288.09	-0.0014368	0.84021	1.789e-005	0	0	0	0	0	3.7511e-006	3.207	0.88728	3.9699
1.1357	324.22	-0.26024	16.668	2.8122e+005	4.7217e-005	93928	288.1	-0.0011496	0.84007	1.7891e-005	0	0	0	0	0	3.7529e-006	3.8164	0.89742	3.9766
1.1352	324.2	-0.047501	17.124	2.811e+005	4.7196e-005	93872	288.06	-0.0023502	0.84052	1.7889e-005	0	0	0	0	0	3.7415e-006	0.77684	1.4266	6.2573
1.1352	324.2	-0.044943	17.127	2.8109e+005	4.7195e-005	93868	288.05	-0.0024363	0.84055	1.7888e-005	0	0	0	0	0	3.7406e-006	0.80858	1.4257	6.2716
1.1352	324.2	-0.04217	17.131	2.8109e+005	4.7193e-005	93865	288.05	-0.0024952	0.84057	1.7888e-005	0	0	0	0	0	3.74e-006	0.84107	1.4249	6.2859
1.1352	324.2	-0.039034	17.135	2.8108e+005	4.7192e-005	93863	288.05	-0.0025416	0.84059	1.7888e-005	0	0	0	0	0	3.7394e-006	0.88055	1.424	6.3002
1.1351	324.2	-0.03654	17.139	2.8108e+005	4.719e-005	93861	288.05	-0.0025843	0.8406	1.7888e-005	0	0	0	0	0	3.7387e-006	0.93583	1.4231	6.3145
1.1351	324.2	-0.0345	17.143	2.8108e+005	4.7188e-005	93860	288.05	-0.002608	0.8406	1.7888e-005	0	0	0	0	0	3.738e-006	1.0182	1.4223	6.3289
1.1351	324.2	-0.034199	17.146	2.8107e+005	4.7185e-005	93859	288.05	-0.0026273	0.84061	1.7888e-005	0	0	0	0	0	3.7371e-006	1.1423	1.4214	6.3432
1.1351	324.2	-0.036415	17.145	2.8107e+005	4.7183e-005	93858	288.05	-0.0026422	0.84061	1.7888e-005	0	0	0	0	0	3.7362e-006	1.3266	1.4206	6.3575
1.1351	324.2	-0.044845	17.142	2.8108e+005	4.718e-005	93861	288.05	-0.0025969	0.84059	1.7888e-005	0	0	0	0	0	3.7357e-006	1.5952	1.4197	6.3718
1.1352	324.19	-0.060145	17.137	2.8109e+005	4.7179e-005	93865	288.05	-0.0024934	0.84054	1.7888e-005	0	0	0	0	0	3.7356e-006	1.9788	1.4188	6.3862
1.1353	324.18	-0.077476	17.133	2.811e+005	4.7178e-005	93875	288.06	-0.0022869	0.84044	1.7889e-005	0	0	0	0	0	3.7362e-006	2.5169	1.418	6.4005
1.1354	324.17	-0.096253	17.141	2.8113e+005	4.7179e-005	93890	288.07	-0.0019675	0.84029	1.7889e-005	0	0	0	0	0	3.7377e-006	3.2602	1.4171	6.4148
1.1356	324.15	-0.11209	17.17	2.8118e+005	4.7184e-005	93915	288.09	-0.0014262	0.84004	1.789e-005	0	0	0	0	0	3.7415e-006	4.2738	1.4162	6.4291
1.136	324.09	-0.11855	17.226	2.8126e+005	4.7188e-005	93959	288.13	-0.00047868	0.83958	1.7892e-005	0	0	0	0	0	3.7462e-006	5.6413	1.4154	6.4435
1.1345	325.25	4.7776	6.505	2.8121e+005	0.0014601	93823	288.08	-0.0033976	0.8428	1.789e-005	0	0	0	0	0	0.0016551	5.6413	0.38726	2.7516e-005
1.1345	325.25	4.778	6.5045	2.8121e+005	0.0014887	93823	288.08	-0.003398	0.8428	1.789e-005	0	0	0	0	0	0.0016876	5.6413	0.38727	7.3226e-005
1.1345	325.25	4.7786	6.5037	2.8121e+005	0.001541	93823	288.08	-0.0033987	0.8428	1.789e-005	0	0	0	0	0	0.001747	5.6413	0.38728	0.00014933
1.1345	325.26	4.7795	6.5023	2.8121e+005	0.0016366	93823	288.08	-0.0033999	0.84281	1.789e-005	0	0	0	0	0	0.0018555	5.6413	0.38731	0.00027578
1.1345	325.26	4.7807	6.4999	2.8121e+005	0.0018114	93823	288.08	-0.0034021	0.84282	1.789e-005	0	0	0	0	0	0.0020538	5.6413	0.38736	0.0004852
1.1345	325.27	4.7827	6.4959	2.8121e+005	0.0021294	93823	288.08	-0.003406	0.84285	1.789e-005	0	0	0	0	0	0.0024147	5.6413	0.38744	0.00083096
1.1345	325.28	4.786	6.4893	2.8122e+005	0.0026984	93823	288.08	-0.0034126	0.84289	1.789e-005	0	0	0	0	0	0.0030603	5.6413	0.38757	0.0014004
1.1345	325.3	4.7915	6.4782	2.8122e+005	0.0036846	93822	288.09	-0.003424	0.84293	1.789e-005	0	0	0	0	0	0.004179	5.6413	0.3878	0.0023361
1.1345	325.3	4.8013	6.4601	2.8122e+005	0.0053163	93821	288.1	-0.0034404	0.84296	1.7891e-005	0	0	0	0	0	0.0060298	5.6413	0.38818	0.0038718
1.1343	325.22	4.8207	6.429	2.812e+005	0.0078583	93820	288.14	-0.0034738	0.84283	1.7893e-005	0	0	0	0	0	0.008912	5.6413	0.38882	0.0063892
1.1338	324.83	4.8691	6.3796	2.8111e+005	0.011477	93819	288.26	-0.0034997	0.84201	1.7898e-005	0	0	0	0	0	0.013011	5.6413	0.38986	0.010513
1.1323	323.02	5.1368	6.294	2.8064e+005	0.0158	93816	288.64	-0.0035622	0.83789	1.7917e-005	0	0	0	0	0	0.017888	5.6413	0.39159	0.017264
1.1273	316.87	5.2909	6.0857	2.7906e+005	0.018926	93800	289.86	-0.0038965	0.82382	1.7976e-005	0	0	0	0	0	0.021334	5.6413	0.39444	0.028315
1.1231	311.8	4.6597	5.7305	2.778e+005	0.017843	93798	290.95	-0.0039447	0.81214	1.8028e-005	0	0	0	0	0	0.020037	5.6413	0.39914	0.046397
1.1244	313.35	2.3146	5.3152	2.7818e+005	0.012778	93802	290.62	-0.0038504	0.8156	1.8012e-005	0	0	0	0	0	0.014366	5.6413	0.40686	0.07598
1.1289	318.55	-0.046819	4.9639	2.7945e+005	0.0070754	93799	289.46	-0.003925	0.82744	1.7956e-005	0	0	0	0	0	0.0079866	5.6413	0.41957	0.12437
1.1325	322.58	-2.2735	4.8614	2.8041e+005	0.003173	93781	288.48	-0.0043151	0.83668	1.7909e-005	0	0	0	0	0	0.003593	5.6413	0.44047	0.20354
1.1346	324.05	-4.8436	5.8073	2.8094e+005	0.0012123	93855	288.16	-0.0027155	0.83949	1.7894e-005	0	0	0	0	0	0.0013743	5.6413	0.47485	0.33303
1.1355	324.26	-5.7129	8.3704	2.8115e+005	0.00040701	93922	288.14	-0.0012646	0.83956	1.7892e-005	0	0	0	0	0	0.00045274	5.6413	0.53137	0.54484
1.1361	324.24	-4.1292	11.763	2.8127e+005	0.00012749	93973	288.16	-0.00017216	0.83931	1.7893e-005	0	0	0	0	0	8.6473e-005	5.6413	0.62429	0.89129
1.1362	324.24	-2.1324	14.422	2.813e+005	5.7659e-005	93978	288.15	-6.248e-005	0.83947	1.7893e-005	0	0	0	0	0	7.8998e-006	5.6413	0.77707	1.458
1.1349	324.31	-0.28517	16.83	2.8104e+005	4.7199e-005	93832	288.02	-0.0032123	0.84106	1.7887e-005	0	0	0	0	0	3.7396e-006	1.2289	1.3052	3.8035
1.135	324.31	-0.29517	16.813	2.8106e+005	4.7201e-005	93840	288.02	-0.0030345	0.84097	1.7887e-005	0	0	0	0	0	3.7408e-006	1.3456	1.3063	3.8159
1.1351	324.3	-0.3051	16.797	2.8107e+005	4.7203e-005	93848	288.03	-0.0028762	0.8409	1.7887e-005	0	0	0	0	0	3.7419e-006	1.4683	1.3077	3.8279
1.1351	324.3	-0.31512	16.781	2.8109e+005	4.7204e-005	93855	288.04	-0.0027171	0.84083	1.7887e-005	0	0	0	0	0	3.7428e-006	1.6004	1.3091	3.8396
1.1352	324.29	-0.3261	16.765	2.811e+005	4.7205e-005	93862	288.04	-0.0025767	0.84077	1.7888e-005	0	0	0	0	0	3.7435e-006	1.7463	1.3108	3.8513
1.1352	324.28	-0.3362	16.748	2.8111e+005	4.7205e-005	93867	288.05	-0.0024635	0.84071	1.7888e-005	0	0	0	0	0	3.744e-006	1.9121	1.313	3.8632
1.1353	324.28	-0.34421	16.733	2.8112e+005	4.7206e-005	93872	288.05	-0.0023446	0.84065	1.7888e-005	0	0	0	0	0	3.7449e-006	2.1048	1.3156	3.8752
1.1354	324.27	-0.35213	16.719	2.8114e+005	4.7208e-005	93883	288.06	-0.0021056	0.84054	1.7889e-005	0	0	0	0	0	3.7465e-006	2.3339	1.3189	3.8875
1.1355	324.26	-0.35883	16.711	2.8116e+005	4.721e-005	93894	288.07	-0.0018679	0.84043	1.7889e-005	0	0	0	0	0	3.7479e-006	2.6126	1.3231	3.8997
1.1356	324.25	-0.36278	16.713	2.8118e+005	4.7212e-005	93906	288.08	-0.0016267	0.84031	1.789e-005	0	0	0	0	0	3.7493e-006	2.9598	1.329	3.9114
1.1357	324.24	-0.36474	16.726	2.812e+005	4.7213e-005	93918	288.09	-0.0013667	0.84019	1.789e-005	0	0	0	0	0	3.7509e-006	3.4033	1.3382	3.9216
1.1358	324.22	-0.3687	16.747	2.8122e+005	4.7216e-005	93930	288.1	-0.0011059	0.84006	1.7891e-005	0	0	0	0	0	3.7526e-006	3.9817	1.3541	3.9278
1.1352	324.2	-0.066868	17.141	2.8109e+005	4.7195e-005	93866	288.05	-0.0024881	0.84055	1.7888e-005	0	0	0	0	0	3.7408e-006	0.79766	2.1303	6.1155
1.1352	324.19	-0.0638	17.146	2.8108e+005	4.7195e-005	93863	288.05	-0.0025503	0.84057	1.7888e-005	0	0	0	0	0	3.7403e-006	0.82851	2.1295	6.1359
1.1351	324.19	-0.060939	17.152	2.8108e+005	4.7194e-005	93861	288.05	-0.0025797	0.84057	1.7888e-005	0	0	0	0	0	3.7401e-006	0.86008	2.1287	6.1563
1.1351	324.19	-0.058408	17.157	2.8107e+005	4.7194e-005	93861	288.05	-0.0025827	0.84056	1.7888e-005	0	0	0	0	0	3.74e-006	0.89863	2.1279	6.1767
1.1352	324.18	-0.056501	17.163	2.8107e+005	4.7194e-005	93862	288.05	-0.0025739	0.84054	1.7888e-005	0	0	0	0	0	3.74e-006	0.95295	2.1271	6.1971
1.1352	324.18	-0.056288	17.167	2.8108e+005	4.7193e-005	93863	288.05	-0.0025411	0.84052	1.7888e-005	0	0	0	0	0	3.7399e-006	1.0343	2.1263	6.2175
1.1352	324.17	-0.058502	17.169	2.8108e+005	4.7192e-005	93864	288.05	-0.0025229	0.8405	1.7888e-005	0	0	0	0	0	3.7397e-006	1.1573	2.1255	6.2379
1.1352	324.17	-0.065317	17.168	2.8108e+005	4.7191e-005	93866	288.05	-0.0024783	0.84047	1.7888e-005	0	0	0	0	0	3.7395e-006	1.3404	2.1247	6.2583
1.1352	324.16	-0.076362	17.165	2.8109e+005	4.7189e-005	93869	288.05	-0.0024129	0.84044	1.7888e-005	0	0	0	0	0	3.7392e-006	1.6076	2.1239	6.2787
1.1353	324.16	-0.092218	17.16	2.8109e+005	4.7188e-005	93874	288.06	-0.0023116	0.84039	1.7889e-005	0	0	0	0	0	3.7391e-006	1.9895	2.1231	6.2991
1.1353	324.15	-0.11109	17.157	2.8111e+005	4.7187e-005	93882	288.07	-0.0021306	0.84031	1.7889e-005	0	0	0	0	0	3.7395e-006	2.5257	2.1224	6.3195
1.1354	324.14	-0.1319	17.163	2.8113e+005	4.7187e-005	93896	288.08	-0.0018415	0.84017	1.7889e-005	0	0	0	0	0	3.7408e-006	3.2666	2.1216	6.3399
1.1356	324.12	-0.15065	17.19	2.8118e+005	4.7192e-005	93918	288.1	-0.0013534	0.83994	1.789e-005	0	0	0	0	0	3.7441e-006	4.2774	2.1208	6.3603
1.136	324.07	-0.1552	17.242	2.8125e+005	4.7194e-005	93960	288.13	-0.00046148	0.83952	1.7892e-005	0	0	0	0	0	3.7482e-006	5.6413	2.12	6.3807
1.1345	325.05	6.2249	7.0242	2.8114e+005	0.0013876	93815	288.07	-0.0035803	0.84243	1.7889e-005	0	0	0	0	0	0.0015728	5.6413	0.50575	2.6185e-005
1.1345	325.05	6.2252	7.0237	2.8114e+005	0.001411	93815	288.07	-0.0035808	0.84243	1.7889e-005	0	0	0	0	0	0.0015993	5.6413	0.50576	6.9824e-005
1.1345	325.05	6.2256	7.0228	2.8114e+005	0.0014543	93815	288.07	-0.0035817	0.84244	1.7889e-005	0	0	0	0	0	0.0016486	5.6413	0.50578	0.00014272
1.1345	325.06	6.2262	7.0213	2.8114e+005	0.0015349	93815	288.07	-0.0035833	0.84245	1.7889e-005	0	0	0	0	0	0.00174	5.6413	0.50582	0.00026418
1.1345	325.06	6.227	7.0186	2.8115e+005	0.0016854	93815	288.07	-0.0035862	0.84246	1.7889e-005	0	0	0	0	0	0.0019108	5.6413	0.50588	0.00046584
1.1345	325.07	6.228	7.0142	2.8115e+005	0.0019659	93814	288.07	-0.0035914	0.84248	1.7889e-005	0	0	0	0	0	0.0022291	5.6413	0.50598	0.00079941
1.1345	325.08	6.2292	7.0066	2.8115e+005	0.0024822	93814	288.07	-0.0036003	0.84252	1.7889e-005	0	0	0	0	0	0.0028148	5.6413	0.50616	0.0013496
1.1344	325.1	6.2308	6.9939	2.8115e+005	0.0034017	93813	288.08	-0.0036155	0.84257	1.789e-005	0	0	0	0	0	0.0038579	5.6413	0.50645	0.0022549
1.1344	325.1	6.2338	6.9727	2.8115e+005	0.0049573	93812	288.09	-0.00364	0.8426	1.789e-005	0	0	0	0	0	0.0056222	5.6413	0.50695	0.0037422
1.1342	325.02	6.2425	6.9369	2.8113e+005	0.0074153	93810	288.13	-0.0036811	0.84248	1.7892e-005	0	0	0	0	0	0.0084091	5.6413	0.50777	0.0061825
1.1337	324.64	6.2726	6.8778	2.8104e+005	0.010934	93808	288.25	-0.0037311	0.84168	1.7898e-005	0	0	0	0	0	0.012394	5.6413	0.50914	0.010183
1.1321	322.75	6.4872	6.7698	2.8055e+005	0.015093	93803	288.63	-0.0038416	0.8374	1.7916e-005	0	0	0	0	0	0.017086	5.6413	0.5114	0.016739
1.1274	316.87	6.5219	6.5329	2.7903e+005	0.017946	93786	289.8	-0.0042056	0.82395	1.7972e-005	0	0	0	0	0	0.020231	5.6413	0.51513	0.027477
1.1235	312.17	5.7811	6.1516	2.7785e+005	0.016693	93781	290.79	-0.0043102	0.8131	1.802e-005	0	0	0	0	0	0.018754	5.6413	0.52128	0.045059
1.1247	313.58	3.3707	5.6956	2.7818e+005	0.011913	93779	290.48	-0.0043506	0.81624	1.8005e-005	0	0	0	0	0	0.013397	5.6413	0.53143	0.073845
1.1286	318.29	0.64561	5.2069	2.7929e+005	0.0066956	93760	289.41	-0.0047669	0.82706	1.7954e-005	0	0	0	0	0	0.0075559	5.6413	0.54815	0.12097
1.132	322.27	-2.5347	4.9744	2.8024e+005	0.0031295	93743	288.48	-0.0051366	0.83622	1.7909e-005	0	0	0	0	0	0.0035423	5.6413	0.57571	0.19811
1.134	323.81	-6.375	5.9929	2.8079e+005	0.0012922	93810	288.17	-0.0036932	0.83936	1.7894e-005	0	0	0	0	0	0.0014643	5.6413	0.62111	0.32438
1.1351	324.09	-7.729	8.8743	2.8107e+005	0.0004626	93898	288.16	-0.0017948	0.83953	1.7894e-005	0	0	0	0	0	0.00051774	5.6413	0.69589	0.53105
1.1358	324.19	-5.428	12.424	2.8122e+005	0.00014164	93947	288.14	-0.00072282	0.83951	1.7893e-005	0	0	0	0	0	0.00010779	5.6413	0.81909	0.86934
1.1361	324.24	-2.6782	14.923	2.8128e+005	5.8972e-005	93965	288.13	-0.0003382	0.83963	1.7892e-005	0	0	0	0	0	8.57e-006	5.6413	1.022	1.4231
1.1351	324.3	-0.36206	16.877	2.8107e+005	4.7202e-005	93847	288.03	-0.0028794	0.84091	1.7887e-005	0	0	0	0	0	3.7419e-006	1.3291	1.7299	3.6967
1.1351	324.29	-0.37292	16.862	2.8109e+005	4.7204e-005	93856	288.04	-0.002689	0.84083	1.7887e-005	0	0	0	0	0	3.7431e-006	1.4536	1.7326	3.7116
1.1352	324.29	-0.38427	16.849	2.811e+005	4.7205e-005	93862	288.04	-0.0025606	0.84077	1.7888e-005	0	0	0	0	0	3.7437e-006	1.5839	1.7355	3.7258
1.1352	324.29	-0.39511	16.836	2.8111e+005	4.7205e-005	93868	288.05	-0.0024459	0.84072	1.7888e-005	0	0	0	0	0	3.7442e-006	1.723	1.7387	3.7396
1.1353	324.28	-0.4058	16.825	2.8112e+005	4.7205e-005	93871	288.05	-0.0023634	0.84068	1.7888e-005	0	0	0	0	0	3.7444e-006	1.8755	1.7421	3.7532
1.1353	324.28	-0.41552	16.813	2.8112e+005	4.7205e-005	93875	288.05	-0.0022877	0.84064	1.7888e-005	0	0	0	0	0	3.7448e-006	2.0472	1.7461	3.7667
1.1353	324.27	-0.42631	16.803	2.8114e+005	4.7206e-005	93882	288.06	-0.0021428	0.84057	1.7889e-005	0	0	0	0	0	3.7459e-006	2.2448	1.7507	3.7803
1.1354	324.26	-0.4359	16.795	2.8116e+005	4.7208e-005	93892	288.07	-0.0019243	0.84047	1.7889e-005	0	0	0	0	0	3.7471e-006	2.4771	1.7562	3.7938
1.1355	324.26	-0.44328	16.795	2.8117e+005	4.7208e-005	93900	288.08	-0.0017504	0.84039	1.7889e-005	0	0	0	0	0	3.748e-006	2.7563	1.7629	3.8071
1.1356	324.25	-0.44869	16.801	2.8119e+005	4.7209e-005	93909	288.08	-0.0015457	0.84029	1.789e-005	0	0	0	0	0	3.7491e-006	3.1	1.7717	3.8195
1.1357	324.23	-0.45297	16.817	2.8121e+005	4.7211e-005	93920	288.09	-0.0013096	0.84017	1.789e-005	0	0	0	0	0	3.7505e-006	3.5334	1.7846	3.8298
1.1358	324.22	-0.45868	16.84	2.8123e+005	4.7214e-005	93932	288.1	-0.0010628	0.84005	1.7891e-005	0	0	0	0	0	3.7522e-006	4.0896	1.8056	3.8353
1.1352	324.18	-0.080283	17.178	2.8108e+005	4.7195e-005	93863	288.05	-0.0025383	0.84054	1.7888e-005	0	0	0	0	0	3.7401e-006	0.82452	2.8178	5.9148
1.1351	324.18	-0.07691	17.184	2.8107e+005	4.7195e-005	93862	288.05	-0.0025706	0.84054	1.7888e-005	0	0	0	0	0	3.74e-006	0.85401	2.8174	5.9399
1.1351	324.17	-0.073568	17.19	2.8107e+005	4.7195e-005	93862	288.05	-0.0025656	0.84053	1.7888e-005	0	0	0	0	0	3.7403e-006	0.8842	2.8171	5.965
1.1352	324.17	-0.071161	17.195	2.8108e+005	4.7196e-005	93864	288.05	-0.0025174	0.84049	1.7888e-005	0	0	0	0	0	3.7407e-006	0.92136	2.8168	5.9901
1.1352	324.16	-0.070317	17.199	2.8108e+005	4.7197e-005	93866	288.05	-0.0024705	0.84046	1.7888e-005	0	0	0	0	0	3.7411e-006	0.97425	2.8164	6.0152
1.1352	324.15	-0.071283	17.201	2.8108e+005	4.7197e-005	93869	288.06	-0.0024237	0.84043	1.7888e-005	0	0	0	0	0	3.7413e-006	1.0541	2.8161	6.0403
1.1352	324.15	-0.075137	17.201	2.8109e+005	4.7197e-005	93871	288.06	-0.0023768	0.84039	1.7889e-005	0	0	0	0	0	3.7414e-006	1.1755	2.8158	6.0654
1.1352	324.14	-0.082849	17.2	2.8109e+005	4.7196e-005	93874	288.06	-0.0023144	0.84036	1.7889e-005	0	0	0	0	0	3.7414e-006	1.3569	2.8154	6.0905
1.1353	324.14	-0.095428	17.196	2.811e+005	4.7195e-005	93877	288.06	-0.0022383	0.84032	1.7889e-005	0	0	0	0	0	3.7413e-006	1.6223	2.8151	6.1156
1.1353	324.13	-0.1138	17.19	2.811e+005	4.7193e-005	93882	288.07	-0.0021413	0.84027	1.7889e-005	0	0	0	0	0	3.7411e-006	2.0022	2.8148	6.1407
